[ 2017-05-17T16:36:53+08:00 ] /health/Admin.php/Login/index | INFO: Tag[ route_check ] --START--
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | NOTIC: [2] date() expects parameter 2 to be long, string given 48839f6bd6491360a5868d2b89ee14b4.php 第 36 行.
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | INFO: Run ParseTemplate Behavior [ RunTime:0.013089s ]
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013188s ]
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | INFO: Tag[ view_filter ] --START--
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | INFO: Run ContentReplace Behavior [ RunTime:0.000284s ]
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | INFO: Run TokenBuild Behavior [ RunTime:0.000354s ]
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000204s ]
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000319s ]
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001406s ]
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | INFO: Tag[ view_end ] --START--
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000257s ]
[ 2017-05-17T16:38:09+08:00 ] /health/Admin.php/Admin/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000294s ]
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | INFO: Tag[ route_check ] --START--
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | INFO: Run CheckRoute Behavior [ RunTime:0.001232s ]
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001371s ]
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | INFO: Tag[ app_begin ] --START--
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000687s ]
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000764s ]
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | INFO: Tag[ view_template ] --START--
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000311s ]
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000397s ]
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | INFO: Tag[ view_parse ] --START--
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-17T16:38:12+08:00 ] /health/Admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
